t
0.0
1.0
2.0
3.0000000000000004
4.0
5.0
6.000000000000001
7.000000000000001
8.0
9.0
10.0
11.000000000000002
12.000000000000002
13.000000000000002
14.000000000000002
15.000000000000002
16.0
17.0
18.0
19.0
20.0
21.0
22.000000000000004
23.000000000000004
24.000000000000004
25.000000000000004
26.000000000000004
27.000000000000004
28.000000000000004
29.000000000000004
30.000000000000004
31.000000000000004
32.0
33.0
34.0
35.0
36.0
37.0
38.0
39.0
40.0
41.0
42.0
43.0
44.00000000000001
45.00000000000001
46.00000000000001
47.00000000000001
48.00000000000001
49.00000000000001
50.00000000000001
51.00000000000001
52.00000000000001
53.00000000000001
54.00000000000001
55.00000000000001
56.00000000000001
57.00000000000001
58.00000000000001
59.00000000000001
60.00000000000001
61.00000000000001
62.00000000000001
63.00000000000001
64.0
65.0
66.0
67.0
68.0
69.0
70.0
71.0
72.0
73.0
74.0
75.0
76.0
77.0
78.0
79.0
80.0
81.0
82.0
83.0
84.0
85.0
86.0
87.00000000000001
88.00000000000001
89.00000000000001
90.00000000000001
91.00000000000001
92.00000000000001
93.00000000000001
94.00000000000001
95.00000000000001
96.00000000000001
97.00000000000001
98.00000000000001
99.00000000000001
t
0.0
1.0
2.0
3.0000000000000004
4.0
5.0
6.000000000000001
7.000000000000001
8.0
9.0
10.0
11.000000000000002
12.000000000000002
13.000000000000002
14.000000000000002
15.000000000000002
16.0
17.0
18.0
19.0
20.0
21.0
22.000000000000004
23.000000000000004
24.000000000000004
25.000000000000004
26.000000000000004
27.000000000000004
28.000000000000004
29.000000000000004
30.000000000000004
31.000000000000004
32.0
33.0
34.0
35.0
36.0
37.0
38.0
39.0
40.0
41.0
42.0
43.0
44.00000000000001
45.00000000000001
46.00000000000001
47.00000000000001
48.00000000000001
49.00000000000001
50.00000000000001
51.00000000000001
52.00000000000001
53.00000000000001
54.00000000000001
55.00000000000001
56.00000000000001
57.00000000000001
58.00000000000001
59.00000000000001
60.00000000000001
61.00000000000001
62.00000000000001
63.00000000000001
64.0
65.0
66.0
67.0
68.0
69.0
70.0
71.0
72.0
73.0
74.0
75.0
76.0
77.0
78.0
79.0
80.0
81.0
82.0
83.0
84.0
85.0
86.0
87.00000000000001
88.00000000000001
89.00000000000001
90.00000000000001
91.00000000000001
92.00000000000001
93.00000000000001
94.00000000000001
95.00000000000001
96.00000000000001
97.00000000000001
98.00000000000001
99.00000000000001
