X,CH1,
184,-7.20e-02,
185,-3.20e-02,
186,-7.20e-02,
187,-2.40e-02,
188,-6.40e-02,
189,-2.40e-02,
190,-6.40e-02,
191,-2.40e-02,
192,-6.40e-02,
193,-1.60e-02,
194,-5.60e-02,
195,-8.00e-03,
196,-4.80e-02,
197,-8.00e-03,
198,-4.00e-02,
199,-8.00e-03,
200,0.00e+00,
201,-4.80e-02,
202,-3.20e-02,
203,0.00e+00,
204,-2.40e-02,
205,8.00e-03,
206,-2.40e-02,
207,1.60e-02,
208,-1.60e-02,
209,2.40e-02,
210,-1.60e-02,
211,2.40e-02,
212,0.00e+00,
213,4.00e-02,
214,0.00e+00,
215,4.00e-02,
216,8.00e-03,
217,5.60e-02,
218,1.60e-02,
219,6.40e-02,
220,2.40e-02,
221,6.40e-02,
222,3.20e-02,
223,7.20e-02,
224,3.20e-02,
225,8.00e-02,
226,4.00e-02,
227,8.00e-02,
228,4.80e-02,
229,8.00e-02,
230,4.80e-02,
231,8.80e-02,
232,5.60e-02,
233,8.80e-02,
234,9.60e-02,
235,5.60e-02,
236,6.40e-02,
237,1.04e-01,
238,1.04e-01,
239,6.40e-02,
240,7.20e-02,
241,1.12e-01,
242,6.40e-02,
243,1.20e-01,
244,8.00e-02,
245,1.20e-01,
246,1.20e-01,
247,8.00e-02,
248,8.80e-02,
249,1.28e-01,
250,8.80e-02,
251,1.36e-01,
252,9.60e-02,
253,1.44e-01,
254,1.12e-01,
255,1.44e-01,
256,1.12e-01,
257,1.60e-01,
258,1.20e-01,
259,1.60e-01,
260,1.20e-01,
261,1.68e-01,
262,1.36e-01,
263,1.68e-01,
264,1.36e-01,
265,1.76e-01,
266,1.36e-01,
267,1.84e-01,
268,1.52e-01,
269,1.92e-01,
270,1.52e-01,
271,1.92e-01,
272,1.60e-01,
273,2.08e-01,
274,1.68e-01,
275,2.08e-01,
276,1.76e-01,
277,2.16e-01,
278,2.16e-01,
279,1.76e-01,
280,1.84e-01,
281,2.32e-01,
282,1.92e-01,
283,2.40e-01,
284,1.92e-01,
285,2.40e-01,
286,2.40e-01,
287,2.00e-01,
288,2.08e-01,
289,2.48e-01,
290,2.16e-01,
291,2.56e-01,
292,2.16e-01,
293,2.56e-01,
294,2.16e-01,
295,2.64e-01,
296,2.56e-01,
297,2.16e-01,
298,2.64e-01,
299,2.16e-01,
300,2.56e-01,
301,2.16e-01,
302,2.16e-01,
303,2.56e-01,
304,2.16e-01,
305,2.56e-01,
306,2.48e-01,
307,2.08e-01,
308,2.56e-01,
309,2.08e-01,
310,2.40e-01,
311,2.00e-01,
312,2.40e-01,
313,1.84e-01,
314,2.32e-01,
315,1.84e-01,
316,1.76e-01,
317,2.16e-01,
318,2.08e-01,
319,1.60e-01,
320,2.00e-01,
321,1.52e-01,
322,1.84e-01,
323,1.44e-01,
324,1.76e-01,
325,1.36e-01,
326,1.68e-01,
327,1.20e-01,
328,1.52e-01,
329,1.04e-01,
330,1.44e-01,
331,9.60e-02,
332,1.28e-01,
333,8.00e-02,
334,1.12e-01,
335,7.20e-02,
336,1.04e-01,
337,6.40e-02,
338,8.80e-02,
339,5.60e-02,
340,8.80e-02,
341,4.80e-02,
342,7.20e-02,
343,4.00e-02,
344,6.40e-02,
345,2.40e-02,
346,5.60e-02,
347,1.60e-02,
348,4.80e-02,
349,1.60e-02,
350,4.80e-02,
351,0.00e+00,
352,4.00e-02,
353,0.00e+00,
354,3.20e-02,
355,-8.00e-03,
356,3.20e-02,
357,-1.60e-02,
358,2.40e-02,
359,-1.60e-02,
360,1.60e-02,
361,-2.40e-02,
362,8.00e-03,
363,-3.20e-02,
364,8.00e-03,
365,-3.20e-02,
366,0.00e+00,
367,-3.20e-02,
368,0.00e+00,
369,-4.00e-02,
370,0.00e+00,
371,-4.00e-02,
372,0.00e+00,
373,-4.00e-02,
374,-4.00e-02,
375,0.00e+00,
376,0.00e+00,
377,-4.00e-02,
378,-4.00e-02,
379,0.00e+00,
380,-8.00e-03,
381,-4.00e-02,
382,-4.00e-02,
383,-8.00e-03,
384,-4.00e-02,
385,0.00e+00,
386,0.00e+00,
387,-4.80e-02,
388,-8.00e-03,
389,-4.00e-02,
390,0.00e+00,
391,-4.00e-02,
392,-4.00e-02,
393,0.00e+00,
394,-3.20e-02,
395,8.00e-03,
396,-3.20e-02,
397,8.00e-03,
398,-2.40e-02,
399,1.60e-02,
400,-1.60e-02,
401,1.60e-02,
402,1.60e-02,
403,-1.60e-02,
404,-8.00e-03,
405,3.20e-02,
406,3.20e-02,
407,-8.00e-03,
408,0.00e+00,
409,4.00e-02,
410,8.00e-03,
411,4.80e-02,
412,8.00e-03,
413,4.80e-02,
414,1.60e-02,
415,4.80e-02,
416,1.60e-02,
417,5.60e-02,
418,1.60e-02,
419,6.40e-02,
420,6.40e-02,
421,2.40e-02,
422,3.20e-02,
423,7.20e-02,
424,4.00e-02,
425,7.20e-02,
426,4.80e-02,
427,8.00e-02,
428,4.80e-02,
429,8.80e-02,
430,5.60e-02,
431,1.04e-01,
432,6.40e-02,
433,1.04e-01,
434,7.20e-02,
435,1.12e-01,
436,8.00e-02,
437,1.20e-01,
438,1.20e-01,
439,8.00e-02,
440,8.80e-02,
441,1.28e-01,
442,1.28e-01,
443,9.60e-02,
444,9.60e-02,
445,1.36e-01,
446,9.60e-02,
447,1.44e-01,
448,1.04e-01,
449,1.44e-01,
450,1.52e-01,
451,1.04e-01,
452,1.12e-01,
453,1.52e-01,
454,1.12e-01,
455,1.60e-01,
456,1.28e-01,
457,1.60e-01,
458,1.68e-01,
459,1.20e-01,
460,1.36e-01,
461,1.76e-01,
462,1.84e-01,
463,1.36e-01,
464,1.76e-01,
465,1.36e-01,
466,1.44e-01,
467,1.84e-01,
468,1.84e-01,
469,1.44e-01,
470,1.44e-01,
471,1.92e-01,
472,1.44e-01,
473,1.92e-01,
474,1.84e-01,
475,1.44e-01,
476,1.52e-01,
477,1.92e-01,
478,2.00e-01,
479,1.52e-01,
480,1.60e-01,
481,2.00e-01,
482,1.60e-01,
483,2.00e-01,
484,1.68e-01,
485,2.08e-01,
486,1.68e-01,
487,2.08e-01,
488,1.76e-01,
489,2.16e-01,
490,1.76e-01,
491,2.08e-01,
492,1.76e-01,
493,2.24e-01,
494,2.08e-01,
495,1.68e-01,
496,2.08e-01,
497,1.68e-01,
498,2.08e-01,
499,1.68e-01,
500,2.08e-01,
501,1.60e-01,
502,1.68e-01,
503,2.00e-01,
504,2.00e-01,
505,1.60e-01,
506,1.60e-01,
507,2.00e-01,
508,2.00e-01,
509,1.52e-01,
510,1.52e-01,
511,1.92e-01,
512,1.52e-01,
513,2.00e-01,
514,1.84e-01,
515,1.44e-01,
516,1.84e-01,
517,1.36e-01,
518,1.68e-01,
519,1.28e-01,
520,1.60e-01,
521,1.12e-01,
522,1.52e-01,
523,1.04e-01,
524,1.36e-01,
525,8.80e-02,
526,1.20e-01,
527,7.20e-02,
528,1.12e-01,
529,5.60e-02,
530,8.80e-02,
531,4.80e-02,
532,8.00e-02,
533,3.20e-02,
534,2.40e-02,
535,6.40e-02,
536,4.80e-02,
537,8.00e-03,
538,4.00e-02,
539,0.00e+00,
540,2.40e-02,
541,-1.60e-02,
542,2.40e-02,
543,-2.40e-02,
544,1.60e-02,
545,-3.20e-02,
546,8.00e-03,
547,-3.20e-02,
548,0.00e+00,
549,-4.00e-02,
550,-8.00e-03,
551,-4.80e-02,
552,-8.00e-03,
553,-5.60e-02,
554,-2.40e-02,
555,-6.40e-02,
556,-2.40e-02,
557,-6.40e-02,
558,-6.40e-02,
559,-2.40e-02,
560,-3.20e-02,
561,-6.40e-02,
562,-2.40e-02,
563,-6.40e-02,
564,-3.20e-02,
565,-7.20e-02,
566,-3.20e-02,
567,-7.20e-02,
568,-7.20e-02,
569,-3.20e-02,
570,-3.20e-02,
571,-8.00e-02,
572,-7.20e-02,
573,-3.20e-02,
574,-3.20e-02,
575,-7.20e-02,
576,-3.20e-02,
577,-8.00e-02,
578,-3.20e-02,
579,-7.20e-02,
580,-3.20e-02,
581,-7.20e-02,
582,-3.20e-02,
583,-6.40e-02,
584,-2.40e-02,
585,-6.40e-02,
586,-6.40e-02,
587,-2.40e-02,
588,-2.40e-02,
589,-6.40e-02,
590,-5.60e-02,
591,-1.60e-02,
592,-5.60e-02,
593,-1.60e-02,
594,-4.80e-02,
595,-8.00e-03,
596,-5.60e-02,
597,-8.00e-03,
598,-4.80e-02,
599,-8.00e-03,
600,-4.00e-02,
601,0.00e+00,
602,-4.00e-02,
603,0.00e+00,
604,-3.20e-02,
605,0.00e+00,
606,0.00e+00,
607,-4.00e-02,
608,-3.20e-02,
609,1.60e-02,
610,1.60e-02,
611,-2.40e-02,
612,-1.60e-02,
613,1.60e-02,
614,-8.00e-03,
615,2.40e-02,
616,3.20e-02,
617,-1.60e-02,
618,0.00e+00,
619,4.00e-02,
620,8.00e-03,
621,4.00e-02,
622,8.00e-03,
623,4.80e-02,
624,8.00e-03,
625,5.60e-02,
626,1.60e-02,
627,5.60e-02,
628,2.40e-02,
629,6.40e-02,
630,2.40e-02,
631,6.40e-02,
632,3.20e-02,
633,7.20e-02,
634,3.20e-02,
635,8.00e-02,
636,8.80e-02,
637,4.00e-02,
638,4.80e-02,
639,8.80e-02,
640,8.80e-02,
641,4.80e-02,
642,5.60e-02,
643,9.60e-02,
644,6.40e-02,
645,1.04e-01,
646,6.40e-02,
647,1.04e-01,
648,7.20e-02,
649,1.12e-01,
650,7.20e-02,
651,1.12e-01,
652,8.00e-02,
653,1.20e-01,
654,8.00e-02,
655,1.28e-01,
656,1.20e-01,
657,8.00e-02,
658,8.80e-02,
659,1.28e-01,
660,9.60e-02,
661,1.28e-01,
662,9.60e-02,
663,1.36e-01,
664,1.04e-01,
665,1.44e-01,
666,1.12e-01,
667,1.52e-01,
668,1.12e-01,
669,1.52e-01,
670,1.20e-01,
671,1.60e-01,
672,1.20e-01,
673,1.68e-01,
674,1.36e-01,
675,1.84e-01,
676,1.44e-01,
677,1.84e-01,
678,1.52e-01,
679,1.92e-01,
680,1.60e-01,
681,2.00e-01,
682,2.00e-01,
683,1.52e-01,
684,1.68e-01,
685,2.16e-01,
686,1.76e-01,
687,2.16e-01,
688,1.84e-01,
689,2.24e-01,
690,1.84e-01,
691,2.32e-01,
692,2.40e-01,
693,1.92e-01,
694,2.00e-01,
695,2.48e-01,
696,2.08e-01,
697,2.48e-01,
698,2.16e-01,
699,2.48e-01,
700,2.48e-01,
701,2.08e-01,
702,2.00e-01,
703,2.48e-01,
704,2.40e-01,
705,2.00e-01,
706,2.40e-01,
707,2.00e-01,
708,2.32e-01,
709,1.92e-01,
710,2.24e-01,
711,1.84e-01,
712,1.84e-01,
713,2.24e-01,
714,2.16e-01,
715,1.76e-01,
716,2.08e-01,
717,1.68e-01,
718,2.00e-01,
719,1.60e-01,
720,1.92e-01,
721,1.52e-01,
722,1.84e-01,
723,1.36e-01,
724,1.68e-01,
725,1.20e-01,
726,1.52e-01,
727,1.04e-01,
728,1.44e-01,
729,8.80e-02,
730,1.20e-01,
731,7.20e-02,
732,1.12e-01,
733,6.40e-02,
734,9.60e-02,
735,4.80e-02,
736,8.00e-02,
737,3.20e-02,
738,7.20e-02,
739,2.40e-02,
740,5.60e-02,
741,8.00e-03,
742,4.80e-02,
743,8.00e-03,
744,3.20e-02,
745,0.00e+00,
746,-8.00e-03,
747,3.20e-02,
748,2.40e-02,
749,-1.60e-02,
750,1.60e-02,
751,-2.40e-02,
752,8.00e-03,
753,-3.20e-02,
754,8.00e-03,
755,-4.00e-02,
756,0.00e+00,
757,-4.80e-02,
758,0.00e+00,
759,-4.00e-02,
760,-8.00e-03,
761,-4.80e-02,
762,0.00e+00,
763,-4.80e-02,
764,-4.00e-02,
765,-8.00e-03,
766,-8.00e-03,
767,-4.80e-02,
768,-8.00e-03,
769,-5.60e-02,
770,-5.60e-02,
771,-8.00e-03,
772,-1.60e-02,
773,-5.60e-02,
774,-1.60e-02,
775,-4.80e-02,
776,-4.80e-02,
777,-8.00e-03,
778,-1.60e-02,
779,-5.60e-02,
780,-1.60e-02,
781,-4.80e-02,
782,-4.80e-02,
783,-8.00e-03,
784,-4.80e-02,
785,-8.00e-03,
786,-4.80e-02,
787,-8.00e-03,
788,-4.80e-02,
789,-8.00e-03,
790,-4.80e-02,
791,-8.00e-03,
792,-4.00e-02,
793,0.00e+00,
794,-4.00e-02,
795,0.00e+00,
796,-8.00e-03,
797,-4.00e-02,
798,0.00e+00,
799,-3.20e-02,
800,0.00e+00,
801,-3.20e-02,
802,-3.20e-02,
803,0.00e+00,
804,8.00e-03,
805,-3.20e-02,
806,-3.20e-02,
807,8.00e-03,
808,-2.40e-02,
809,8.00e-03,
810,-2.40e-02,
811,1.60e-02,
812,-2.40e-02,
813,1.60e-02,
814,-1.60e-02,
815,1.60e-02,
816,-1.60e-02,
817,2.40e-02,
818,-8.00e-03,
819,3.20e-02,
820,0.00e+00,
821,4.00e-02,
822,0.00e+00,
823,4.00e-02,
824,8.00e-03,
825,4.80e-02,
826,2.40e-02,
827,5.60e-02,
828,2.40e-02,
829,6.40e-02,
830,3.20e-02,
831,7.20e-02,
832,3.20e-02,
833,7.20e-02,
834,3.20e-02,
835,8.00e-02,
836,8.00e-02,
837,4.80e-02,
838,8.00e-02,
839,4.80e-02,
840,4.80e-02,
841,8.80e-02,
842,5.60e-02,
843,9.60e-02,
844,6.40e-02,
845,9.60e-02,
846,7.20e-02,
847,1.12e-01,
848,7.20e-02,
849,1.20e-01,
850,8.00e-02,
851,1.28e-01,
852,9.60e-02,
853,1.36e-01,
854,1.04e-01,
855,1.52e-01,
856,1.12e-01,
857,1.60e-01,
858,1.28e-01,
859,1.68e-01,
860,1.36e-01,
861,1.76e-01,
862,1.44e-01,
863,1.84e-01,
864,1.44e-01,
865,1.84e-01,
866,1.52e-01,
867,1.92e-01,
868,2.00e-01,
869,1.52e-01,
870,1.68e-01,
871,2.08e-01,
872,2.08e-01,
873,1.68e-01,
874,2.16e-01,
875,1.68e-01,
876,1.76e-01,
877,2.24e-01,
878,1.84e-01,
879,2.24e-01,
880,1.84e-01,
881,2.32e-01,
882,2.24e-01,
883,1.84e-01,
884,1.92e-01,
885,2.24e-01,
886,2.24e-01,
887,1.76e-01,
888,1.84e-01,
889,2.24e-01,
890,2.16e-01,
891,1.84e-01,
892,2.16e-01,
893,1.76e-01,
894,2.16e-01,
895,1.68e-01,
896,2.00e-01,
897,1.68e-01,
898,2.00e-01,
899,1.52e-01,
900,2.00e-01,
901,1.52e-01,
902,1.92e-01,
903,1.52e-01,
904,1.84e-01,
905,1.44e-01,
906,1.76e-01,
907,1.36e-01,
908,1.68e-01,
909,1.20e-01,
910,1.52e-01,
911,1.12e-01,
912,1.44e-01,
913,9.60e-02,
914,1.28e-01,
915,8.80e-02,
916,1.20e-01,
917,7.20e-02,
918,1.04e-01,
919,6.40e-02,
920,8.80e-02,
921,5.60e-02,
922,8.80e-02,
923,3.20e-02,
924,6.40e-02,
925,2.40e-02,
926,5.60e-02,
927,8.00e-03,
928,3.20e-02,
929,0.00e+00,
930,-8.00e-03,
931,3.20e-02,
932,1.60e-02,
933,-2.40e-02,
934,8.00e-03,
935,-3.20e-02,
936,8.00e-03,
937,-3.20e-02,
938,0.00e+00,
939,-4.00e-02,
940,-8.00e-03,
941,-4.00e-02,
942,-8.00e-03,
943,-4.00e-02,
944,-8.00e-03,
945,-4.80e-02,
946,-1.60e-02,
947,-4.80e-02,
948,-1.60e-02,
949,-5.60e-02,
950,-5.60e-02,
951,-1.60e-02,
952,-1.60e-02,
953,-6.40e-02,
954,-6.40e-02,
955,-2.40e-02,
956,-3.20e-02,
957,-6.40e-02,
958,-3.20e-02,
959,-7.20e-02,
960,-7.20e-02,
961,-3.20e-02,
962,-4.00e-02,
963,-7.20e-02,
964,-7.20e-02,
965,-4.00e-02,
966,-4.00e-02,
967,-7.20e-02,
968,-3.20e-02,
969,-7.20e-02,
970,-7.20e-02,
971,-3.20e-02,
972,-7.20e-02,
973,-3.20e-02,
974,-7.20e-02,
975,-3.20e-02,
976,-3.20e-02,
977,-7.20e-02,
978,-6.40e-02,
979,-2.40e-02,
980,-6.40e-02,
981,-2.40e-02,
982,-5.60e-02,
983,-1.60e-02,
984,-5.60e-02,
985,-1.60e-02,
986,-4.80e-02,
987,-1.60e-02,
988,-4.00e-02,
989,-8.00e-03,
990,-4.00e-02,
991,0.00e+00,
992,0.00e+00,
993,-3.20e-02,
994,8.00e-03,
995,-3.20e-02,
996,1.60e-02,
997,-2.40e-02,
998,-1.60e-02,
999,2.40e-02,
1000,2.40e-02,
1001,-1.60e-02,
1002,-8.00e-03,
1003,2.40e-02,
1004,0.00e+00,
1005,4.00e-02,
1006,0.00e+00,
1007,4.00e-02,
1008,8.00e-03,
1009,4.80e-02,
1010,1.60e-02,
1011,5.60e-02,
1012,1.60e-02,
1013,5.60e-02,
1014,5.60e-02,
1015,1.60e-02,
1016,2.40e-02,
1017,6.40e-02,
1018,1.60e-02,
1019,6.40e-02,
1020,2.40e-02,
1021,6.40e-02,
1022,2.40e-02,
1023,6.40e-02,
1024,3.20e-02,
1025,6.40e-02,
1026,3.20e-02,
1027,7.20e-02,
1028,4.00e-02,
1029,8.00e-02,
1030,8.00e-02,
1031,4.00e-02,
1032,4.80e-02,
1033,8.80e-02,
1034,5.60e-02,
1035,9.60e-02,
1036,6.40e-02,
1037,1.04e-01,
1038,1.04e-01,
1039,6.40e-02,
1040,7.20e-02,
1041,1.20e-01,
1042,8.00e-02,
1043,1.20e-01,
1044,8.00e-02,
1045,1.28e-01,
1046,9.60e-02,
1047,1.36e-01,
1048,9.60e-02,
1049,1.44e-01,
1050,1.04e-01,
1051,1.44e-01,
1052,1.12e-01,
1053,1.52e-01,
1054,1.20e-01,
1055,1.60e-01,
1056,1.28e-01,
1057,1.68e-01,
1058,1.36e-01,
1059,1.76e-01,
1060,1.36e-01,
1061,1.84e-01,
1062,1.44e-01,
1063,1.84e-01,
1064,1.52e-01,
1065,1.84e-01,
1066,1.52e-01,
1067,1.92e-01,
1068,1.52e-01,
1069,2.00e-01,
1070,1.68e-01,
1071,2.08e-01,
1072,1.76e-01,
1073,2.16e-01,
1074,1.84e-01,
1075,2.24e-01,
1076,1.92e-01,
1077,2.32e-01,
1078,1.92e-01,
1079,2.40e-01,
1080,2.00e-01,
1081,2.40e-01,
1082,2.00e-01,
1083,2.40e-01,
1084,2.00e-01,
1085,2.48e-01,
1086,2.08e-01,
1087,2.56e-01,
1088,2.08e-01,
1089,2.48e-01,
1090,2.48e-01,
1091,2.16e-01,
1092,2.16e-01,
1093,2.56e-01,
1094,2.48e-01,
1095,2.08e-01,
1096,2.48e-01,
1097,2.08e-01,
1098,2.08e-01,
1099,2.48e-01,
1100,2.48e-01,
1101,2.08e-01,
1102,2.00e-01,
1103,2.48e-01,
1104,1.92e-01,
1105,2.40e-01,
1106,2.24e-01,
1107,1.84e-01,
1108,2.16e-01,
1109,1.76e-01,
1110,2.08e-01,
1111,1.60e-01,
1112,1.92e-01,
1113,1.44e-01,
1114,1.84e-01,
1115,1.36e-01,
1116,1.60e-01,
1117,1.20e-01,
1118,1.44e-01,
1119,1.04e-01,
1120,1.36e-01,
1121,9.60e-02,
1122,1.28e-01,
1123,8.00e-02,
1124,1.20e-01,
1125,7.20e-02,
1126,1.04e-01,
1127,5.60e-02,
1128,9.60e-02,
1129,4.80e-02,
1130,8.00e-02,
1131,4.00e-02,
1132,6.40e-02,
1133,3.20e-02,
1134,5.60e-02,
1135,1.60e-02,
1136,1.60e-02,
1137,5.60e-02,
1138,4.80e-02,
1139,0.00e+00,
1140,4.00e-02,
1141,0.00e+00,
1142,0.00e+00,
1143,4.00e-02,
1144,3.20e-02,
1145,-1.60e-02,
1146,2.40e-02,
1147,-1.60e-02,
1148,-1.60e-02,
1149,2.40e-02,
1150,1.60e-02,
1151,-2.40e-02,
1152,1.60e-02,
1153,-2.40e-02,
1154,8.00e-03,
1155,-2.40e-02,
1156,8.00e-03,
1157,-2.40e-02,
1158,8.00e-03,
1159,-3.20e-02,
1160,-3.20e-02,
1161,8.00e-03,
1162,-3.20e-02,
1163,8.00e-03,
1164,0.00e+00,
1165,-3.20e-02,
1166,0.00e+00,
1167,-3.20e-02,
1168,0.00e+00,
1169,-3.20e-02,
1170,-3.20e-02,
1171,8.00e-03,
1172,8.00e-03,
1173,-3.20e-02,
1174,8.00e-03,
1175,-3.20e-02,
1176,8.00e-03,
1177,-2.40e-02,
1178,-2.40e-02,
1179,1.60e-02,
1180,1.60e-02,
1181,-2.40e-02,
1182,-2.40e-02,
1183,1.60e-02,
1184,-1.60e-02,
1185,2.40e-02,
1186,-8.00e-03,
1187,2.40e-02,
1188,-1.60e-02,
1189,3.20e-02,
1190,-8.00e-03,
1191,3.20e-02,
1192,0.00e+00,
1193,4.00e-02,
1194,8.00e-03,
1195,4.00e-02,
1196,4.00e-02,
1197,8.00e-03,
1198,1.60e-02,
1199,5.60e-02,
