X,CH1,
157,-7.20e-02,
158,-1.04e-01,
159,-5.60e-02,
160,-8.80e-02,
161,-4.00e-02,
162,-7.20e-02,
163,-1.60e-02,
164,-4.80e-02,
165,8.00e-03,
166,-2.40e-02,
167,1.60e-02,
168,-1.60e-02,
169,3.20e-02,
170,8.00e-03,
171,4.80e-02,
172,2.40e-02,
173,7.20e-02,
174,3.20e-02,
175,8.00e-02,
176,8.00e-02,
177,4.00e-02,
178,8.00e-02,
179,4.00e-02,
180,4.00e-02,
181,8.00e-02,
182,7.20e-02,
183,3.20e-02,
184,3.20e-02,
185,7.20e-02,
186,7.20e-02,
187,2.40e-02,
188,5.60e-02,
189,0.00e+00,
190,3.20e-02,
191,-2.40e-02,
192,8.00e-03,
193,-4.80e-02,
194,-1.60e-02,
195,-6.40e-02,
196,-3.20e-02,
197,-7.20e-02,
198,-4.00e-02,
199,-8.00e-02,
200,-4.80e-02,
201,-9.60e-02,
202,-6.40e-02,
203,-1.04e-01,
204,-7.20e-02,
205,-1.12e-01,
206,-8.00e-02,
207,-1.20e-01,
208,-8.80e-02,
209,-1.36e-01,
210,-9.60e-02,
211,-1.36e-01,
212,-1.04e-01,
213,-1.36e-01,
214,-1.04e-01,
215,-1.44e-01,
216,-1.04e-01,
217,-1.52e-01,
218,-1.20e-01,
219,-1.60e-01,
220,-1.28e-01,
221,-1.68e-01,
222,-1.28e-01,
223,-1.68e-01,
224,-1.20e-01,
225,-1.68e-01,
226,-1.60e-01,
227,-1.20e-01,
228,-1.12e-01,
229,-1.60e-01,
230,-1.44e-01,
231,-1.04e-01,
232,-1.36e-01,
233,-9.60e-02,
234,-1.28e-01,
235,-8.00e-02,
236,-1.20e-01,
237,-6.40e-02,
238,-1.12e-01,
239,-6.40e-02,
240,-9.60e-02,
241,-5.60e-02,
242,-8.80e-02,
243,-4.00e-02,
244,-6.40e-02,
245,-2.40e-02,
246,-5.60e-02,
247,0.00e+00,
248,-3.20e-02,
249,1.60e-02,
250,-8.00e-03,
251,4.80e-02,
252,2.40e-02,
253,7.20e-02,
254,4.00e-02,
255,8.80e-02,
256,5.60e-02,
257,1.12e-01,
258,8.00e-02,
259,1.28e-01,
260,8.80e-02,
261,1.28e-01,
262,8.80e-02,
263,1.28e-01,
264,1.20e-01,
265,7.20e-02,
266,1.12e-01,
267,5.60e-02,
268,9.60e-02,
269,4.80e-02,
270,8.00e-02,
271,2.40e-02,
272,5.60e-02,
273,8.00e-03,
274,3.20e-02,
275,-1.60e-02,
276,8.00e-03,
277,-4.00e-02,
278,-1.60e-02,
279,-7.20e-02,
280,-4.00e-02,
281,-8.80e-02,
282,-5.60e-02,
283,-1.04e-01,
284,-7.20e-02,
285,-1.20e-01,
286,-8.80e-02,
287,-1.28e-01,
288,-9.60e-02,
289,-1.36e-01,
290,-1.04e-01,
291,-1.52e-01,
292,-1.20e-01,
293,-1.68e-01,
294,-1.36e-01,
295,-1.92e-01,
296,-1.52e-01,
297,-2.00e-01,
298,-1.76e-01,
299,-2.24e-01,
300,-1.92e-01,
301,-2.40e-01,
302,-2.00e-01,
303,-2.48e-01,
304,-2.08e-01,
305,-2.64e-01,
306,-2.64e-01,
307,-2.24e-01,
308,-2.24e-01,
309,-2.64e-01,
310,-2.32e-01,
311,-2.80e-01,
312,-2.40e-01,
313,-2.88e-01,
314,-2.48e-01,
315,-2.88e-01,
316,-2.48e-01,
317,-2.96e-01,
318,-2.56e-01,
319,-2.96e-01,
320,-2.96e-01,
321,-2.48e-01,
322,-2.56e-01,
323,-2.96e-01,
324,-2.96e-01,
325,-2.48e-01,
326,-2.88e-01,
327,-2.48e-01,
328,-2.48e-01,
329,-2.88e-01,
330,-2.80e-01,
331,-2.32e-01,
332,-2.72e-01,
333,-2.32e-01,
334,-2.32e-01,
335,-2.72e-01,
336,-2.24e-01,
337,-2.64e-01,
338,-2.16e-01,
339,-2.56e-01,
340,-2.08e-01,
341,-2.56e-01,
342,-2.40e-01,
343,-1.92e-01,
344,-2.32e-01,
345,-1.84e-01,
346,-2.16e-01,
347,-1.60e-01,
348,-1.92e-01,
349,-1.36e-01,
350,-1.76e-01,
351,-1.20e-01,
352,-1.60e-01,
353,-1.04e-01,
354,-1.36e-01,
355,-8.00e-02,
356,-1.12e-01,
357,-6.40e-02,
358,-8.80e-02,
359,-3.20e-02,
360,-5.60e-02,
361,0.00e+00,
362,-2.40e-02,
363,2.40e-02,
364,0.00e+00,
365,5.60e-02,
366,2.40e-02,
367,7.20e-02,
368,4.00e-02,
369,9.60e-02,
370,6.40e-02,
371,1.12e-01,
372,8.80e-02,
373,1.44e-01,
374,1.04e-01,
375,1.52e-01,
376,1.20e-01,
377,1.68e-01,
378,1.28e-01,
379,1.68e-01,
380,1.36e-01,
381,1.76e-01,
382,1.76e-01,
383,1.36e-01,
384,1.76e-01,
385,1.28e-01,
386,1.68e-01,
387,1.12e-01,
388,1.44e-01,
389,9.60e-02,
390,1.28e-01,
391,7.20e-02,
392,1.04e-01,
393,4.80e-02,
394,7.20e-02,
395,2.40e-02,
396,5.60e-02,
397,-8.00e-03,
398,1.60e-02,
399,-4.00e-02,
400,-8.00e-03,
401,-7.20e-02,
402,-4.00e-02,
403,-9.60e-02,
404,-6.40e-02,
405,-1.20e-01,
406,-8.80e-02,
407,-1.36e-01,
408,-1.04e-01,
409,-1.60e-01,
410,-1.28e-01,
411,-1.76e-01,
412,-1.44e-01,
413,-2.00e-01,
414,-1.60e-01,
415,-2.08e-01,
416,-1.76e-01,
417,-2.24e-01,
418,-1.84e-01,
419,-2.32e-01,
420,-1.92e-01,
421,-2.40e-01,
422,-2.08e-01,
423,-2.56e-01,
424,-2.16e-01,
425,-2.56e-01,
426,-2.24e-01,
427,-2.64e-01,
428,-2.24e-01,
429,-2.72e-01,
430,-2.64e-01,
431,-2.24e-01,
432,-2.24e-01,
433,-2.72e-01,
434,-2.40e-01,
435,-2.80e-01,
436,-2.48e-01,
437,-2.80e-01,
438,-2.40e-01,
439,-2.88e-01,
440,-2.48e-01,
441,-2.88e-01,
442,-2.80e-01,
443,-2.40e-01,
444,-2.80e-01,
445,-2.40e-01,
446,-2.72e-01,
447,-2.32e-01,
448,-2.24e-01,
449,-2.72e-01,
450,-2.64e-01,
451,-2.24e-01,
452,-2.64e-01,
453,-2.24e-01,
454,-2.64e-01,
455,-2.08e-01,
456,-2.56e-01,
457,-2.08e-01,
458,-2.40e-01,
459,-1.92e-01,
460,-2.24e-01,
461,-1.76e-01,
462,-2.16e-01,
463,-1.60e-01,
464,-1.92e-01,
465,-1.44e-01,
466,-1.76e-01,
467,-1.28e-01,
468,-1.60e-01,
469,-1.12e-01,
470,-1.44e-01,
471,-1.04e-01,
472,-1.36e-01,
473,-8.80e-02,
474,-1.20e-01,
475,-7.20e-02,
476,-1.04e-01,
477,-4.00e-02,
478,-8.00e-02,
479,-1.60e-02,
480,-4.00e-02,
481,1.60e-02,
482,-1.60e-02,
483,4.00e-02,
484,8.00e-03,
485,6.40e-02,
486,4.00e-02,
487,9.60e-02,
488,7.20e-02,
489,1.36e-01,
490,9.60e-02,
491,1.68e-01,
492,1.28e-01,
493,1.84e-01,
494,1.52e-01,
495,2.08e-01,
496,2.16e-01,
497,1.68e-01,
498,1.76e-01,
499,2.24e-01,
500,2.24e-01,
501,1.76e-01,
502,1.92e-01,
503,2.32e-01,
504,1.92e-01,
505,2.32e-01,
506,1.92e-01,
507,2.40e-01,
508,2.08e-01,
509,2.56e-01,
510,2.48e-01,
511,2.08e-01,
512,2.48e-01,
513,1.92e-01,
514,2.32e-01,
515,1.76e-01,
516,2.16e-01,
517,1.68e-01,
518,2.08e-01,
519,1.52e-01,
520,1.84e-01,
521,1.36e-01,
522,1.68e-01,
523,1.04e-01,
524,1.36e-01,
525,6.40e-02,
526,8.80e-02,
527,3.20e-02,
528,5.60e-02,
529,8.00e-03,
530,3.20e-02,
531,-1.60e-02,
532,1.60e-02,
533,-3.20e-02,
534,-8.00e-03,
535,-4.80e-02,
536,-1.60e-02,
537,-6.40e-02,
538,-2.40e-02,
539,-7.20e-02,
540,-4.00e-02,
541,-8.80e-02,
542,-5.60e-02,
543,-9.60e-02,
544,-6.40e-02,
545,-1.12e-01,
546,-7.20e-02,
547,-1.12e-01,
548,-1.28e-01,
549,-8.00e-02,
550,-8.80e-02,
551,-1.36e-01,
552,-1.28e-01,
553,-8.80e-02,
554,-1.20e-01,
555,-8.80e-02,
556,-8.00e-02,
557,-1.28e-01,
558,-1.20e-01,
559,-8.00e-02,
560,-8.00e-02,
561,-1.28e-01,
562,-1.20e-01,
563,-8.00e-02,
564,-8.00e-02,
565,-1.12e-01,
566,-8.00e-02,
567,-1.28e-01,
568,-8.00e-02,
569,-1.20e-01,
570,-8.80e-02,
571,-1.28e-01,
572,-1.28e-01,
573,-8.80e-02,
574,-1.20e-01,
575,-8.80e-02,
576,-1.20e-01,
577,-8.00e-02,
578,-1.12e-01,
579,-7.20e-02,
580,-1.04e-01,
581,-6.40e-02,
582,-9.60e-02,
583,-5.60e-02,
584,-8.80e-02,
585,-4.80e-02,
586,-8.80e-02,
587,-4.80e-02,
588,-4.80e-02,
589,-8.00e-02,
590,-8.00e-02,
591,-4.00e-02,
592,-7.20e-02,
593,-3.20e-02,
594,-6.40e-02,
595,-1.60e-02,
596,-5.60e-02,
597,-8.00e-03,
598,-4.00e-02,
599,0.00e+00,
600,-3.20e-02,
601,1.60e-02,
602,-8.00e-03,
603,4.00e-02,
604,8.00e-03,
605,5.60e-02,
606,2.40e-02,
607,6.40e-02,
608,4.00e-02,
609,8.00e-02,
610,4.80e-02,
611,8.80e-02,
612,5.60e-02,
613,9.60e-02,
614,6.40e-02,
615,1.04e-01,
616,7.20e-02,
617,1.12e-01,
618,8.00e-02,
619,1.20e-01,
620,1.20e-01,
621,8.00e-02,
622,1.20e-01,
623,8.00e-02,
624,1.20e-01,
625,8.00e-02,
626,1.20e-01,
627,8.00e-02,
628,7.20e-02,
629,1.20e-01,
630,1.04e-01,
631,7.20e-02,
632,1.12e-01,
633,6.40e-02,
634,9.60e-02,
635,5.60e-02,
636,8.80e-02,
637,4.80e-02,
638,8.00e-02,
639,3.20e-02,
640,6.40e-02,
641,2.40e-02,
642,6.40e-02,
643,1.60e-02,
644,4.80e-02,
645,0.00e+00,
646,3.20e-02,
647,-2.40e-02,
648,8.00e-03,
649,-5.60e-02,
650,-1.60e-02,
651,-8.80e-02,
652,-6.40e-02,
653,-1.20e-01,
654,-8.00e-02,
655,-1.28e-01,
656,-1.04e-01,
657,-1.44e-01,
658,-1.12e-01,
659,-1.60e-01,
660,-1.20e-01,
661,-1.60e-01,
662,-1.28e-01,
663,-1.68e-01,
664,-1.36e-01,
665,-1.84e-01,
666,-1.52e-01,
667,-1.92e-01,
668,-1.60e-01,
669,-2.16e-01,
670,-1.68e-01,
671,-2.24e-01,
672,-1.84e-01,
673,-2.24e-01,
674,-1.84e-01,
675,-2.32e-01,
676,-1.92e-01,
677,-2.32e-01,
678,-1.84e-01,
679,-2.32e-01,
680,-2.40e-01,
681,-1.92e-01,
682,-2.00e-01,
683,-2.32e-01,
684,-2.00e-01,
685,-2.40e-01,
686,-2.40e-01,
687,-1.84e-01,
688,-2.32e-01,
689,-1.76e-01,
690,-2.16e-01,
691,-1.68e-01,
692,-1.68e-01,
693,-2.16e-01,
694,-2.08e-01,
695,-1.68e-01,
696,-2.00e-01,
697,-1.60e-01,
698,-1.92e-01,
699,-1.36e-01,
700,-1.84e-01,
701,-1.36e-01,
702,-1.68e-01,
703,-1.20e-01,
704,-1.60e-01,
705,-1.12e-01,
706,-1.44e-01,
707,-1.04e-01,
708,-1.36e-01,
709,-8.80e-02,
710,-1.20e-01,
711,-8.00e-02,
712,-1.12e-01,
713,-7.20e-02,
714,-1.04e-01,
715,-6.40e-02,
716,-1.04e-01,
717,-6.40e-02,
718,-6.40e-02,
719,-1.04e-01,
720,-9.60e-02,
721,-5.60e-02,
722,-8.80e-02,
723,-4.80e-02,
724,-7.20e-02,
725,-3.20e-02,
726,-6.40e-02,
727,-2.40e-02,
728,-2.40e-02,
729,-6.40e-02,
730,-2.40e-02,
731,-7.20e-02,
732,-4.00e-02,
733,-8.80e-02,
734,-5.60e-02,
735,-1.12e-01,
736,-7.20e-02,
737,-1.20e-01,
738,-9.60e-02,
739,-1.44e-01,
740,-1.12e-01,
741,-1.60e-01,
742,-1.36e-01,
743,-1.76e-01,
744,-1.44e-01,
745,-1.92e-01,
746,-1.52e-01,
747,-2.08e-01,
748,-1.68e-01,
749,-2.16e-01,
750,-1.76e-01,
751,-2.24e-01,
752,-1.84e-01,
753,-2.32e-01,
754,-1.92e-01,
755,-2.24e-01,
756,-1.84e-01,
757,-2.32e-01,
758,-1.92e-01,
759,-2.32e-01,
760,-2.00e-01,
761,-2.40e-01,
762,-2.00e-01,
763,-2.40e-01,
764,-2.48e-01,
765,-2.00e-01,
766,-2.08e-01,
767,-2.56e-01,
768,-2.08e-01,
769,-2.56e-01,
770,-2.16e-01,
771,-2.56e-01,
772,-2.48e-01,
773,-2.08e-01,
774,-2.40e-01,
775,-2.00e-01,
776,-2.00e-01,
777,-2.40e-01,
778,-2.32e-01,
779,-2.00e-01,
780,-2.32e-01,
781,-1.92e-01,
782,-2.32e-01,
783,-1.92e-01,
784,-2.24e-01,
785,-1.76e-01,
786,-2.08e-01,
787,-1.68e-01,
788,-2.00e-01,
789,-1.52e-01,
790,-1.84e-01,
791,-1.44e-01,
792,-1.76e-01,
793,-1.28e-01,
794,-1.68e-01,
795,-1.12e-01,
796,-1.60e-01,
797,-9.60e-02,
798,-1.28e-01,
799,-6.40e-02,
800,-9.60e-02,
801,-4.00e-02,
802,-7.20e-02,
803,-8.00e-03,
804,-3.20e-02,
805,2.40e-02,
806,0.00e+00,
807,6.40e-02,
808,3.20e-02,
809,9.60e-02,
810,6.40e-02,
811,1.28e-01,
812,9.60e-02,
813,1.52e-01,
814,1.20e-01,
815,1.76e-01,
816,1.36e-01,
817,1.84e-01,
818,1.44e-01,
819,1.84e-01,
820,1.76e-01,
821,1.36e-01,
822,1.68e-01,
823,1.28e-01,
824,1.60e-01,
825,1.12e-01,
826,1.44e-01,
827,9.60e-02,
828,1.28e-01,
829,7.20e-02,
830,1.12e-01,
831,6.40e-02,
832,9.60e-02,
833,4.80e-02,
834,8.00e-02,
835,2.40e-02,
836,4.80e-02,
837,-1.60e-02,
838,1.60e-02,
839,-4.80e-02,
840,-1.60e-02,
841,-7.20e-02,
842,-4.00e-02,
843,-1.04e-01,
844,-7.20e-02,
845,-1.36e-01,
846,-1.12e-01,
847,-1.76e-01,
848,-1.44e-01,
849,-2.00e-01,
850,-1.68e-01,
851,-2.24e-01,
852,-1.92e-01,
853,-2.40e-01,
854,-2.08e-01,
855,-2.56e-01,
856,-2.08e-01,
857,-2.72e-01,
858,-2.40e-01,
859,-2.88e-01,
860,-2.56e-01,
861,-2.96e-01,
862,-2.64e-01,
863,-3.12e-01,
864,-2.72e-01,
865,-3.20e-01,
866,-3.20e-01,
867,-2.88e-01,
868,-2.88e-01,
869,-3.28e-01,
870,-2.96e-01,
871,-3.44e-01,
872,-3.04e-01,
873,-3.60e-01,
874,-3.28e-01,
875,-3.68e-01,
876,-3.28e-01,
877,-3.76e-01,
878,-3.36e-01,
879,-3.76e-01,
880,-3.84e-01,
881,-3.36e-01,
882,-3.76e-01,
883,-3.28e-01,
884,-3.68e-01,
885,-3.20e-01,
886,-3.52e-01,
887,-3.04e-01,
888,-3.44e-01,
889,-2.96e-01,
890,-3.36e-01,
891,-2.96e-01,
892,-3.44e-01,
893,-2.96e-01,
894,-3.36e-01,
895,-2.88e-01,
896,-2.88e-01,
897,-3.36e-01,
898,-2.96e-01,
899,-3.36e-01,
900,-3.28e-01,
901,-2.80e-01,
902,-3.12e-01,
903,-2.64e-01,
904,-2.96e-01,
905,-2.32e-01,
906,-2.72e-01,
907,-2.16e-01,
908,-2.56e-01,
909,-2.16e-01,
910,-2.48e-01,
911,-2.08e-01,
912,-2.40e-01,
913,-2.00e-01,
914,-2.24e-01,
915,-1.84e-01,
916,-2.16e-01,
917,-1.60e-01,
918,-2.00e-01,
919,-1.52e-01,
920,-1.92e-01,
921,-1.44e-01,
922,-1.76e-01,
923,-1.36e-01,
924,-1.28e-01,
925,-1.76e-01,
926,-1.60e-01,
927,-1.12e-01,
928,-1.44e-01,
929,-9.60e-02,
930,-1.20e-01,
931,-7.20e-02,
932,-9.60e-02,
933,-4.80e-02,
934,-7.20e-02,
935,-2.40e-02,
936,-6.40e-02,
937,-8.00e-03,
938,-4.00e-02,
939,8.00e-03,
940,-2.40e-02,
941,3.20e-02,
942,8.00e-03,
943,5.60e-02,
944,3.20e-02,
945,8.80e-02,
946,6.40e-02,
947,1.28e-01,
948,9.60e-02,
949,1.60e-01,
950,1.28e-01,
951,1.84e-01,
952,1.52e-01,
953,2.08e-01,
954,1.76e-01,
955,2.16e-01,
956,1.84e-01,
957,2.32e-01,
958,2.32e-01,
959,1.84e-01,
960,2.32e-01,
961,1.84e-01,
962,1.84e-01,
963,2.24e-01,
964,2.16e-01,
965,1.76e-01,
966,2.16e-01,
967,1.76e-01,
968,1.84e-01,
969,2.24e-01,
970,2.08e-01,
971,1.60e-01,
972,1.92e-01,
973,1.28e-01,
974,1.60e-01,
975,9.60e-02,
976,1.20e-01,
977,6.40e-02,
978,9.60e-02,
979,3.20e-02,
980,5.60e-02,
981,0.00e+00,
982,2.40e-02,
983,-4.00e-02,
984,-8.00e-03,
985,-7.20e-02,
986,-4.80e-02,
987,-1.04e-01,
988,-7.20e-02,
989,-1.28e-01,
990,-9.60e-02,
991,-1.44e-01,
992,-1.20e-01,
993,-1.68e-01,
994,-1.36e-01,
995,-1.92e-01,
996,-1.52e-01,
997,-2.08e-01,
998,-1.76e-01,
999,-2.32e-01,
1000,-1.92e-01,
1001,-2.48e-01,
1002,-2.08e-01,
1003,-2.64e-01,
1004,-2.24e-01,
1005,-2.80e-01,
1006,-2.48e-01,
1007,-2.96e-01,
1008,-2.56e-01,
1009,-3.12e-01,
1010,-2.72e-01,
1011,-3.20e-01,
1012,-3.28e-01,
1013,-2.88e-01,
1014,-3.36e-01,
1015,-2.96e-01,
1016,-3.36e-01,
1017,-2.88e-01,
1018,-3.36e-01,
1019,-2.88e-01,
1020,-2.96e-01,
1021,-3.44e-01,
1022,-3.04e-01,
1023,-3.44e-01,
1024,-3.52e-01,
1025,-2.96e-01,
1026,-3.36e-01,
1027,-2.96e-01,
1028,-3.28e-01,
1029,-2.88e-01,
1030,-3.28e-01,
1031,-2.72e-01,
1032,-3.20e-01,
1033,-2.72e-01,
1034,-3.12e-01,
1035,-2.64e-01,
1036,-3.04e-01,
1037,-2.64e-01,
1038,-3.04e-01,
1039,-2.56e-01,
1040,-2.96e-01,
1041,-2.56e-01,
1042,-2.96e-01,
1043,-2.56e-01,
1044,-2.96e-01,
1045,-2.48e-01,
1046,-2.88e-01,
1047,-2.48e-01,
1048,-2.80e-01,
1049,-2.40e-01,
1050,-2.80e-01,
1051,-2.32e-01,
1052,-2.72e-01,
1053,-2.24e-01,
1054,-2.64e-01,
1055,-2.24e-01,
1056,-2.24e-01,
1057,-2.64e-01,
1058,-2.56e-01,
1059,-2.16e-01,
1060,-2.56e-01,
1061,-2.00e-01,
1062,-2.32e-01,
1063,-1.84e-01,
1064,-2.16e-01,
1065,-1.68e-01,
1066,-1.92e-01,
1067,-1.44e-01,
1068,-1.76e-01,
1069,-1.20e-01,
1070,-1.52e-01,
1071,-1.04e-01,
1072,-1.36e-01,
1073,-8.00e-02,
1074,-1.20e-01,
1075,-7.20e-02,
1076,-9.60e-02,
1077,-4.00e-02,
1078,-6.40e-02,
1079,-1.60e-02,
1080,-4.80e-02,
1081,2.40e-02,
1082,-8.00e-03,
1083,6.40e-02,
1084,3.20e-02,
1085,9.60e-02,
1086,6.40e-02,
1087,1.28e-01,
1088,9.60e-02,
1089,1.52e-01,
1090,1.20e-01,
1091,1.68e-01,
1092,1.36e-01,
1093,1.92e-01,
1094,1.60e-01,
1095,2.00e-01,
1096,2.00e-01,
1097,1.60e-01,
1098,2.00e-01,
1099,1.52e-01,
1100,1.92e-01,
1101,1.44e-01,
1102,1.76e-01,
1103,1.36e-01,
1104,1.68e-01,
1105,1.28e-01,
1106,1.60e-01,
1107,1.04e-01,
1108,1.36e-01,
1109,8.00e-02,
1110,1.04e-01,
1111,4.80e-02,
1112,8.00e-02,
1113,1.60e-02,
1114,4.00e-02,
1115,-2.40e-02,
1116,0.00e+00,
1117,-6.40e-02,
1118,-4.00e-02,
1119,-1.04e-01,
1120,-6.40e-02,
1121,-1.28e-01,
1122,-1.04e-01,
1123,-1.60e-01,
1124,-1.28e-01,
1125,-1.84e-01,
1126,-1.36e-01,
1127,-1.92e-01,
1128,-1.60e-01,
1129,-2.08e-01,
1130,-1.76e-01,
1131,-2.24e-01,
1132,-1.84e-01,
1133,-2.32e-01,
1134,-1.92e-01,
1135,-2.40e-01,
1136,-2.08e-01,
1137,-2.56e-01,
1138,-2.24e-01,
1139,-2.72e-01,
1140,-2.40e-01,
1141,-2.88e-01,
1142,-2.56e-01,
1143,-3.04e-01,
1144,-2.64e-01,
1145,-3.12e-01,
1146,-3.12e-01,
1147,-2.80e-01,
1148,-2.72e-01,
1149,-3.20e-01,
1150,-2.72e-01,
1151,-3.20e-01,
1152,-3.12e-01,
1153,-2.64e-01,
1154,-2.96e-01,
1155,-2.56e-01,
1156,-2.96e-01,
1157,-2.40e-01,
1158,-2.80e-01,
1159,-2.40e-01,
1160,-2.72e-01,
1161,-2.32e-01,
1162,-2.64e-01,
1163,-2.08e-01,
1164,-2.56e-01,
1165,-2.08e-01,
1166,-2.56e-01,
1167,-2.08e-01,
1168,-2.56e-01,
1169,-2.08e-01,
1170,-2.48e-01,
1171,-2.00e-01,
1172,-2.32e-01,
1173,-1.84e-01,
1174,-2.16e-01,
1175,-1.68e-01,
1176,-2.00e-01,
1177,-1.44e-01,
1178,-1.76e-01,
1179,-1.28e-01,
1180,-1.60e-01,
1181,-1.20e-01,
1182,-1.52e-01,
1183,-1.04e-01,
1184,-1.36e-01,
1185,-8.80e-02,
1186,-1.12e-01,
1187,-5.60e-02,
1188,-9.60e-02,
1189,-4.80e-02,
1190,-7.20e-02,
1191,-3.20e-02,
1192,-5.60e-02,
1193,-8.00e-03,
1194,-4.00e-02,
1195,1.60e-02,
1196,-8.00e-03,
1197,4.00e-02,
1198,1.60e-02,
1199,7.20e-02,
