t
0.0
0.4
0.8
1.2000000000000002
1.6
2.0
2.4000000000000004
2.8000000000000003
3.2
3.6
4.0
4.4
4.800000000000001
5.2
5.6000000000000005
6.000000000000001
6.4
6.800000000000001
7.2
7.6000000000000005
8.0
8.4
8.8
9.200000000000001
9.600000000000001
10.0
10.4
10.8
11.200000000000001
11.600000000000001
12.000000000000002
12.4
12.8
13.200000000000001
13.600000000000001
14.000000000000002
14.4
14.8
15.200000000000001
15.600000000000001
16.0
16.400000000000002
16.8
17.200000000000003
17.6
18.0
18.400000000000002
18.8
19.200000000000003
19.6
